Symbol,Name,Industry,IndustryCode
00515,China Silver Technology Holdings Ltd,반도체 및 반도체 장비,571010.0
01000,Beijing Media Corp Ltd Class H,미디어 및 출판,533020.0
01718,Wan Kei Group Holdings Ltd,건설 및 엔지니어링,522010.0
01355,Legend Strategy International Holdings Group Company Ltd,호텔 및 엔터테인먼트,533010.0
08146,Grace Wine Holdings Ltd,음료,541010.0
00834,China Kangda Food Co Ltd,식품 및 담배,541020.0
03822,Sam Woo Construction Group Ltd,건설 및 엔지니어링,522010.0
02129,Legion Consortium Ltd,화물 및 물류 서비스,524050.0
00428,Cocoon Holdings Ltd,기타 금융업,556010.0
00646,China Environmental Technology Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08310,Dafeng Port Heshun Technology Company Ltd,다양한 산업재 도매업,522020.0
02088,Xiwang Property Holdings Co Ltd,부동산 운영 관리,601010.0
08065,KML Technology Group Ltd,건설 및 엔지니어링,522010.0
00048,China Automotive Interior Decoration Holdings Ltd,자동차 및 자동차 부품,531010.0
02212,Future Bright Mining Holdings Ltd,건축 자재,512020.0
08067,Oriental University City Holdings HK Ltd,부동산 운영 관리,601010.0
08525,Baiying Holdings Group Ltd,은행,551010.0
02340,ISP Holdings Ltd,부동산 운영 관리,601010.0
01732,Xiangxing International Holding Ltd,운송 인프라,524070.0
00518,Tungtex Holdings Co Ltd,섬유 및 의류,532020.0
01389,Major Holdings Ltd,식품 및 약품소매,543010.0
00456,New City Development Group Ltd,부동산 운영 관리,601010.0
01912,Contel Technology Co Ltd,반도체 및 반도체 장비,571010.0
01049,Celestial Asia Securities Holdings Ltd,전문품 상점,534030.0
01950,Sunlight Technology Holdings Ltd,화학,511010.0
00465,Futong Technology Development Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
01143,Link-Asia International Medtech Group Ltd,전자 장비 및 부품,571040.0
08007,Global Strategic Group Ltd,메탈&마이닝,512010.0
00042,Northeast Electric Development Co Ltd Class H,"건설장비 및 대형차, 기차, 배",521020.0
01195,Kingwell Group Ltd,부동산 운영 관리,601010.0
01701,Tu Yi Holding Co Ltd,호텔 및 엔터테인먼트,533010.0
01194,Bay Area Gold Group Ltd,메탈&마이닝,512010.0
08480,Furniweb Holdings Ltd,섬유 및 의류,532020.0
01013,Wai Chun Group Holdings Ltd,전문품 상점,534030.0
01552,BHCC Holding Ltd,건설 및 엔지니어링,522010.0
08205,Shanghai Jiaoda Withub Information Industrial Co Ltd Class H,"컴퓨터, 전화 및 가전제품",571060.0
08607,Narnia (Hong Kong) Group Co Ltd,섬유 및 의류,532020.0
00616,Eminence Enterprise Ltd,부동산 운영 관리,601010.0
02266,Lai Si Enterprise Holding Ltd,건설 및 엔지니어링,522010.0
00911,Qianhai Health Holdings Ltd,식품 및 약품소매,543010.0
01103,Shanghai Dasheng Agriculture Finance Technology Co Ltd Class H,오일 및 가스,501020.0
00851,Sheng Yuan Holdings Ltd,투자은행 및 서비스,551020.0
00928,Life Healthcare Group Ltd,전문품 상점,534030.0
00645,Ares Asia Ltd,석유,501010.0
01011,China NT Pharma Group Company Ltd,제약,562010.0
01683,Hope Life International Holdings Ltd,주택건설,532030.0
00657,G-Vision International (Holdings) Ltd,호텔 및 엔터테인먼트,533010.0
00540,Speedy Global Holdings Ltd,섬유 및 의류,532020.0
01716,Most Kwai Chung Ltd,미디어 및 출판,533020.0
08495,1957 & Co (Hospitality) Ltd,호텔 및 엔터테인먼트,533010.0
08379,Prime Intelligence Solutions Group Ltd,전자 장비 및 부품,571040.0
00204,China Investment Development Ltd,기타 금융업,556010.0
02227,Solis Holdings Ltd,건설 및 엔지니어링,522010.0
08609,Eggriculture Foods Ltd,식품 및 담배,541020.0
09929,Sem Holdings Ltd,건설 및 엔지니어링,522010.0
08062,Eft Solutions Holdings Ltd,소프트웨어 및 IT서비스,572010.0
08616,Sunray Engineering Group Ltd,주택건설,532030.0
01217,China Innovation Investment Ltd,투자은행 및 서비스,551020.0
01472,Sang Hing Holdings (International) Ltd,건설 및 엔지니어링,522010.0
08069,WWPKG Holdings Company Ltd,호텔 및 엔터테인먼트,533010.0
08383,Linocraft Holdings Ltd,용기 및 포장,513020.0
08196,Great Water Holdings Ltd,건설 및 엔지니어링,522010.0
01621,Vico International Holdings Ltd,오일 및 가스,501020.0
03889,GLOBAL Sweeteners Holdings Ltd,식품 및 담배,541020.0
01792,CMON Ltd,소프트웨어 및 IT서비스,572010.0
01987,Beng Soon Machinery Holdings Ltd,건설 및 엔지니어링,522010.0
08420,Nexion Technologies Ltd,소프트웨어 및 IT서비스,572010.0
08500,Icon Culture Global Co Ltd,미디어 및 출판,533020.0
01173,Veeko International Holdings Ltd,섬유 및 의류,532020.0
00919,Modern Healthcare Technology Holdings Ltd,"개인, 가정 용품 및 서비스",542010.0
01581,Progressive Path Group Holdings Ltd,건설 및 엔지니어링,522010.0
00745,China National Culture Group Ltd,미디어 및 출판,533020.0
01408,Macau E&M Holding Ltd,건설 및 엔지니어링,522010.0
08496,Global Dining Holdings Ltd,식품 및 담배,541020.0
08296,Sino-Life Group Ltd,"개인, 가정 용품 및 서비스",542010.0
01671,Tianjin Tianbao Energy Co Ltd Class H,전기 유틸리티,591010.0
00524,Great Wall Terroir Holdings Ltd,통신 서비스,574010.0
00401,Wanjia Group Holdings Ltd,식품 및 약품소매,543010.0
08140,Bosa Technology Holdings Ltd,건설 및 엔지니어링,522010.0
00648,China Wah Yan Healthcare Ltd,헬스케어 장비 및 용품,561010.0
02193,Man King Holdings Ltd,건설 및 엔지니어링,522010.0
08126,G.A. Holdings LTD,전문품 상점,534030.0
08426,Modern Living Investments Holdings Ltd,부동산 운영 관리,601010.0
08155,South China Assets Holdings Ltd,부동산 운영 관리,601010.0
06183,China Greenfresh Group Co Ltd,식품 및 담배,541020.0
08270,China CBM Group Co Ltd,석유,501010.0
08620,Asia-express Logistics Holdings Ltd,화물 및 물류 서비스,524050.0
08115,Shanghai Qingpu Fire-Fighting Equipment Co Ltd Class H,"건설장비 및 대형차, 기차, 배",521020.0
00378,FDG Kinetic Ltd,"건설장비 및 대형차, 기차, 배",521020.0
00009,Keyne Ltd,부동산 운영 관리,601010.0
00706,Beautiful China Holdings Co Ltd,전문 및 상업 서비스,522030.0
02330,China Uptown Group Co Ltd,부동산 운영 관리,601010.0
01343,Wei Yuan Holdings Ltd,건설 및 엔지니어링,522010.0
00309,Xinhua News Media Holdings Ltd,전문 및 상업 서비스,522030.0
01699,China Putian Food Holding Ltd,식품 및 담배,541020.0
00260,AVIC Joy Holdings Hk Ltd,은행,551010.0
08348,Tianjin Binhai Teda Logistics Group Corp Ltd Class H,화물 및 물류 서비스,524050.0
00352,Fortune Sun China Holdings Ltd,부동산 운영 관리,601010.0
01433,Cirtek Holdings Ltd,전문 및 상업 서비스,522030.0
08392,Satu Holdings Ltd,가정용품,532040.0
01289,Wuxi Sunlit Science and Technology Co Ltd Class H,"건설장비 및 대형차, 기차, 배",521020.0
00482,Sandmartin International Holdings Ltd,커뮤니케이션 및 네트워킹,571020.0
03332,Nanjing Sinolife United Co Ltd Class H,전문품 상점,534030.0
08179,Palinda Group Holdings Ltd,식품 및 약품소매,543010.0
08659,Yik Wo International Holdings Ltd,용기 및 포장,513020.0
00784,Ling Yui Holdings Ltd,건설 및 엔지니어링,522010.0
08027,KPM Holding Ltd,미디어 및 출판,533020.0
01362,Sis Mobile Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
00969,Hua Lien International Holding Co Ltd,식품 및 담배,541020.0
09938,Wah Wo Holdings Group Ltd,건설 및 엔지니어링,522010.0
08051,CircuTech International Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
01189,Greater Bay Area Dynamic Growth Holding Ltd,호텔 및 엔터테인먼트,533010.0
01633,Sheung Yue Group Holdings Ltd,건설 및 엔지니어링,522010.0
01527,Zhejiang Tengy Environmental Technology Co Ltd Class H,전문 및 상업 서비스,522030.0
01968,Hingtex Holdings Ltd,섬유 및 의류,532020.0
08519,Jia Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
01235,Travel Expert (Asia) Enterprises Ltd,호텔 및 엔터테인먼트,533010.0
08206,Shentong Robot Education Group Co Ltd,비즈니스교육,631030.0
02324,Capital VC Ltd,기타 금융업,556010.0
01580,Da Sen Holdings Group Ltd,종이 및 임산물,513010.0
00377,China Huajun Group Ltd,화학,511010.0
01162,Lumina Group Ltd,전문 및 상업 서비스,522030.0
08013,ECI Technology Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08040,DCB Holdings Ltd,주택건설,532030.0
01069,China Bozza Development Holdings Ltd,종이 및 임산물,513010.0
00885,Rentian Technology Holdings Ltd,전문 및 상업 서비스,522030.0
08221,PF Group Holdings Ltd,투자은행 및 서비스,551020.0
01130,China Environmental Resources Group Ltd,전문 및 상업 서비스,522030.0
08036,eBroker Group Ltd,핀테크,573010.0
00396,Hing Lee (Hk) Holdings Ltd,가정용품,532040.0
01079,Pine Technology Holdings Ltd,소프트웨어 및 IT서비스,572010.0
00703,Future Bright Holdings Ltd,호텔 및 엔터테인먼트,533010.0
01949,Platt Nera International Ltd,소프트웨어 및 IT서비스,572010.0
08646,China Hongguang Holdings Ltd,주택건설,532030.0
00223,Elife Holdings Ltd,석유,501010.0
08056,Life Concepts Holdings Ltd,호텔 및 엔터테인먼트,533010.0
00574,Pa Shun International Holdings Ltd,식품 및 약품소매,543010.0
02310,Times Universal Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
03344,GTI Holdings Ltd,오일 및 가스,501020.0
01376,Raffles Interior Ltd,건설 및 엔지니어링,522010.0
00736,China Properties Investment Holdings Ltd,은행,551010.0
00356,DT Capital Ltd,기타 금융업,556010.0
00840,Xinjiang Tianye Water Saving Irrigation System Co Ltd Class H,주택건설,532030.0
02363,Tongda Hong Tai Holdings Ltd,전자 장비 및 부품,571040.0
01871,China Oriented International Holdings Ltd,비즈니스교육,631030.0
08035,Janco Holdings Ltd,화물 및 물류 서비스,524050.0
08547,Pacific Legend Group Ltd,전문품 상점,534030.0
00986,China Environmental Energy Investment Ltd,섬유 및 의류,532020.0
08262,Super Strong Holdings Ltd,건설 및 엔지니어링,522010.0
01451,MS Group Holdings Ltd,용기 및 포장,513020.0
08168,Amasse Capital Holdings Ltd,은행,551010.0
08181,Shi Shi Services Ltd,부동산 운영 관리,601010.0
08200,Sau San Tong Holdings Ltd,전문품 상점,534030.0
03938,LFG Investment Holdings Ltd,투자은행 및 서비스,551020.0
08173,Hephaestus Holdings Ltd,주택건설,532030.0
00248,HKC International Holdings Ltd,전문품 상점,534030.0
06116,Xinjiang LaChapelle Fashion Co Ltd Class H,섬유 및 의류,532020.0
02133,Greenway Mining Group Ltd,메탈&마이닝,512010.0
08229,Future Data Group Ltd,소프트웨어 및 IT서비스,572010.0
08373,Indigo Star Holdings Ltd,건설 및 엔지니어링,522010.0
00886,Silver Base Group Holdings Ltd,식품 및 약품소매,543010.0
02379,China Clean Energy Technology Group Ltd,부동산 운영 관리,601010.0
02213,Yi Hua Holdings Ltd,다양한 소매업,534020.0
08403,Dowway Holdings Ltd,전문 및 상업 서비스,522030.0
01059,Kantone Holdings Ltd,소프트웨어 및 IT서비스,572010.0
08282,Gameone Holdings Ltd,소프트웨어 및 IT서비스,572010.0
08123,Sinofortune Financial Holdings Ltd,자동차 및 자동차 부품,531010.0
08025,Asian Capital Resources (Holdings) Ltd,투자은행 및 서비스,551020.0
08619,WAC Holdings Ltd,건설 및 엔지니어링,522010.0
01591,Shun Wo Group Holdings Ltd,건설 및 엔지니어링,522010.0
08622,Huakang Biomedical Holdings Co Ltd,헬스케어 장비 및 용품,561010.0
01781,Sun Cheong Creative Development Holdings Ltd,용기 및 포장,513020.0
01452,Denox Environmental & Technology Holdings Ltd,화학,511010.0
08483,Max Sight Group Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
01421,Kingbostrike Ltd,재생에너지,502010.0
01175,Fresh Express Delivery Holdings Group Co Ltd,식품 및 약품소매,543010.0
08510,Top Standard Corp,호텔 및 엔터테인먼트,533010.0
08513,IAG Holdings Ltd,화학,511010.0
00055,Neway Group Holdings Ltd,전문 및 상업 서비스,522030.0
08106,Shenghua Lande Scitech Ltd Class H,"컴퓨터, 전화 및 가전제품",571060.0
01920,Hands Form Holdings Ltd,건설 및 엔지니어링,522010.0
01676,China Shenghai Group Ltd,식품 및 담배,541020.0
01470,Prosper One International Holdings Company Ltd,전문품 상점,534030.0
08267,Linekong Interactive Group Co Ltd,소프트웨어 및 IT서비스,572010.0
00318,Vongroup Ltd,소프트웨어 및 IT서비스,572010.0
06080,Wing Chi Holdings Ltd,건설 및 엔지니어링,522010.0
00988,Silk Road Logistics Holdings Ltd,석유,501010.0
01690,Lap Kei Engineering Holdings Ltd,건설 및 엔지니어링,522010.0
08178,China Information Technology Development Ltd,소프트웨어 및 IT서비스,572010.0
01682,Hang Pin Living Technology Co Ltd,섬유 및 의류,532020.0
01722,Kin Pang Holdings Ltd,건설 및 엔지니어링,522010.0
01007,Longhui International Holdings Ltd,호텔 및 엔터테인먼트,533010.0
02366,SMI Culture & Travel Group Holdings Ltd,미디어 및 출판,533020.0
08481,Shenglong Splendecor International Ltd,종이 및 임산물,513010.0
08033,Vodatel Networks Holdings Ltd,소프트웨어 및 IT서비스,572010.0
08523,Sheung Moon Holdings Ltd,건설 및 엔지니어링,522010.0
00359,China Haisheng Juice Holdings Co Ltd,식품 및 담배,541020.0
08258,Shaanxi Northwest New Technology Industry Co Ltd Class H,화학,511010.0
08163,Merdeka Financial Group Ltd,전문품 상점,534030.0
08612,World Super Holdings Ltd,전문 및 상업 서비스,522030.0
08401,Stream Ideas Group Ltd,미디어 및 출판,533020.0
08437,RMH Holdings Ltd,헬스케어 업체 및 서비스,561020.0
00243,QPL International Holdings Ltd,반도체 및 반도체 장비,571010.0
00395,Smartac International Holdings Ltd,소프트웨어 및 IT서비스,572010.0
03626,Hang Sang (Siu Po) International Holding Company Ltd,용기 및 포장,513020.0
01213,Mobicon Group Ltd,전자 장비 및 부품,571040.0
08096,Tasty Concepts Holding Ltd,호텔 및 엔터테인먼트,533010.0
08489,Grand Power Logistics Group Ltd,화물 및 물류 서비스,524050.0
08087,China 33 Media Group Ltd,미디어 및 출판,533020.0
01191,China Gem Holdings Ltd,투자은행 및 서비스,551020.0
00789,Artini Holdings Ltd,소프트웨어 및 IT서비스,572010.0
00905,Global Mastermind Capital Ltd,기타 금융업,556010.0
08319,Expert Systems Holdings Ltd,소프트웨어 및 IT서비스,572010.0
00704,Huscoke Holdings Ltd,석유,501010.0
00619,South China Financial Holdings Ltd,투자은행 및 서비스,551020.0
08307,Medicskin Holdings Ltd,"개인, 가정 용품 및 서비스",542010.0
08462,Omnibridge Holdings Ltd,전문 및 상업 서비스,522030.0
01678,China Creative Global Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08241,Ying Kee Tea House Group Ltd,식품 및 약품소매,543010.0
08297,Ocean Star Technology Group Ltd,섬유 및 의류,532020.0
08159,Glory Mark Hi-Tech (Holdings) Ltd,전자 장비 및 부품,571040.0
08076,Sing Lee Software (Group) Ltd,소프트웨어 및 IT서비스,572010.0
00996,Carnival Group International Holdings Ltd,부동산 운영 관리,601010.0
08120,China Demeter Financial Investments Ltd,호텔 및 엔터테인먼트,533010.0
01575,Morris Home Holdings Ltd,가정용품,532040.0
08456,Mansion International Holdings Ltd,섬유 및 의류,532020.0
02699,Xinming China Holdings Ltd,부동산 운영 관리,601010.0
08368,Creative China Holdings Ltd,미디어 및 출판,533020.0
08101,EJE Hong Kong Holdings Ltd,가정용품,532040.0
00602,Jiahua Stores Holdings Ltd,다양한 소매업,534020.0
08188,GME Group Holdings Ltd,건설 및 엔지니어링,522010.0
08363,SDM Education Group Holdings Ltd,교육서비스,631010.0
06880,Tempus Holdings Ltd,가정용품,532040.0
00328,Alco Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
00342,Newocean Energy Holdings Ltd,오일 및 가스,501020.0
08447,MS Concept Ltd,호텔 및 엔터테인먼트,533010.0
08048,Yu Tak International Holdings Ltd,소프트웨어 및 IT서비스,572010.0
01749,Shanshan Brand Management Co Ltd Class H,섬유 및 의류,532020.0
00176,Superactive Group Co Ltd,전자 장비 및 부품,571040.0
08019,Hao Wen Holdings Ltd,제약,562010.0
01750,REM Group (Holdings) Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08507,i.century Holding Ltd,섬유 및 의류,532020.0
08280,China Digital Video Holdings Ltd,소프트웨어 및 IT서비스,572010.0
00766,Sino Prosper (Group) Holdings Ltd,메탈&마이닝,512010.0
08436,Takbo Group Holdings Ltd,"개인, 가정 용품 및 서비스",542010.0
00426,One Media Group Ltd,미디어 및 출판,533020.0
08300,Royal Catering Group Holdings Co Ltd,호텔 및 엔터테인먼트,533010.0
00660,Wai Chun Bio Technology Ltd,화학,511010.0
08043,Atlinks Group Ltd,커뮤니케이션 및 네트워킹,571020.0
08111,China Technology Industry Group Ltd,재생에너지,502010.0
01237,China Environmental Technology and Bioenergy Holdings Ltd,가정용품,532040.0
08623,China Saftower International Holding Group Ltd,"건설장비 및 대형차, 기차, 배",521020.0
00510,CASH Financial Services Group Ltd,투자은행 및 서비스,551020.0
08193,Asia Pac Financial Investment Company Ltd,전문 및 상업 서비스,522030.0
08532,Polyfair Holdings Ltd,건설 및 엔지니어링,522010.0
08430,C&N Holdings Ltd,화물 및 물류 서비스,524050.0
00068,Lee Hing Development Ltd,투자은행 및 서비스,551020.0
00072,Meta Media Holdings Ltd,미디어 및 출판,533020.0
01041,Lamtex Holdings Ltd,투자은행 및 서비스,551020.0
08313,ZACD Group Ltd,투자은행 및 서비스,551020.0
08028,Timeless Software Ltd,메탈&마이닝,512010.0
08429,ICICLE Group Holdings Ltd,전문 및 상업 서비스,522030.0
08031,ETS Group Ltd,전문 및 상업 서비스,522030.0
00544,Daido Group Ltd,화물 및 물류 서비스,524050.0
00130,Moiselle International Holdings Ltd,섬유 및 의류,532020.0
08277,Steed Oriental (Holdings) Company Ltd,종이 및 임산물,513010.0
01695,S&P International Holding Ltd,식품 및 담배,541020.0
03919,Golden Power Group Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
02882,Hong Kong Resources Holdings Co Ltd,전문품 상점,534030.0
08293,Singasia Holdings Ltd,전문 및 상업 서비스,522030.0
00145,CCIAM Future Energy Ltd,은행,551010.0
00061,Green Leader Holdings Group Ltd,석유,501010.0
00768,UBA Investments Ltd,투자은행 및 서비스,551020.0
00084,Stelux Holdings International Ltd,전문품 상점,534030.0
01653,MOS House Group Ltd,전문품 상점,534030.0
00110,China Fortune Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
00997,Chinlink International Holdings Ltd,부동산 운영 관리,601010.0
08419,AV Promotions Holdings Ltd,미디어 및 출판,533020.0
01340,Huisheng International Holdings Ltd,식품 및 담배,541020.0
08450,EDICO Holdings Ltd,전문 및 상업 서비스,522030.0
01736,China Parenting Network Holdings Ltd,소프트웨어 및 IT서비스,572010.0
00339,Core Economy Investment Group Ltd,기타 금융업,556010.0
02211,Universal Health International Group Holding Ltd,식품 및 약품소매,543010.0
08445,Noble Engineering Group Holdings Ltd,건설 및 엔지니어링,522010.0
08260,Yin He Holdings Ltd,전문 및 상업 서비스,522030.0
08139,Zhejiang ChangAn Renheng Technology Co Ltd Class H,화학,511010.0
08375,Vertical International Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
00167,IDT International Ltd,"건설장비 및 대형차, 기차, 배",521020.0
03893,CROSSTEC Group Holdings Ltd,주택건설,532030.0
01152,Momentum Financial Holdings Ltd,섬유 및 의류,532020.0
00381,Kiu Hung International Holdings Ltd,레저 상품,532050.0
08052,Luk Hing Entertainment Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
01241,Shuanghua Holdings Ltd,자동차 및 자동차 부품,531010.0
01239,Teamway International Group Holdings Ltd,용기 및 포장,513020.0
08249,Zhejiang RuiYuan Intelligent Control Technology Co Ltd Class H,"컴퓨터, 전화 및 가전제품",571060.0
08287,Zioncom Holdings Ltd,커뮤니케이션 및 네트워킹,571020.0
01808,Enterprise Development Holdings Ltd,소프트웨어 및 IT서비스,572010.0
08621,Metropolis Capital Holdings Ltd,은행,551010.0
01225,Lerado Financial Group Co Ltd,은행,551010.0
08228,National Arts Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
08362,Winning Tower Group Holdings Ltd,식품 및 담배,541020.0
08491,Cool Link (Holdings) Ltd,식품 및 약품소매,543010.0
01536,Yuk Wing Group Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
01380,China Kingstone Mining Holdings Ltd,건축 자재,512020.0
00141,Sky Chinafortune Holdings Group Ltd,부동산 운영 관리,601010.0
08320,Allied Sustainability and Environmental Consultants Group Ltd,전문 및 상업 서비스,522030.0
08211,Zhejiang Yongan Rongtong Holdings Co Ltd Class H,섬유 및 의류,532020.0
01064,Zhong Hua International Holdings Ltd,부동산 운영 관리,601010.0
01229,Nan Nan Resources Enterprise Ltd,석유,501010.0
01693,BGMC International Ltd,건설 및 엔지니어링,522010.0
08331,PB Group Ltd,건축 자재,512020.0
00572,Future World Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08521,ST International Holdings Company Ltd,섬유 및 의류,532020.0
03963,China Rongzhong Financial Holdings Company Ltd,은행,551010.0
08255,China Binary New Fintech Group,핀테크,573010.0
08545,Amuse Group Holding Ltd,레저 상품,532050.0
08161,MediNet Group Ltd,헬스케어 업체 및 서비스,561020.0
08290,Ahsay Backup Software Development Co Ltd,소프트웨어 및 IT서비스,572010.0
08217,Luen Wong Group Holdings Ltd,건설 및 엔지니어링,522010.0
08309,Man Shing Global Holdings Ltd,전문 및 상업 서비스,522030.0
08191,Hong Wei Asia Holdings Co Ltd,종이 및 임산물,513010.0
08299,Grand T G Gold Holdings Ltd,메탈&마이닝,512010.0
08136,IMS Group Holdings Ltd,주택건설,532030.0
08226,KOALA Financial Group Ltd,투자은행 및 서비스,551020.0
08536,TL Natural Gas Holdings Ltd,천연가스 유틸리티,591020.0
08635,Novacon Technology Group Ltd,핀테크,573010.0
08201,PPS International (Holdings) Ltd,전문 및 상업 서비스,522030.0
00193,Capital Estate Ltd,호텔 및 엔터테인먼트,533010.0
08169,Eco-Tek Holdings Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08372,Grand Brilliance Group Holdings Ltd,헬스케어 장비 및 용품,561010.0
00959,Century Entertainment International Holdings Ltd,소프트웨어 및 IT서비스,572010.0
08417,Dadi Education Holdings Ltd,전문 및 상업 서비스,522030.0
08537,Chong Fai Jewellery Group Holdings Co Ltd,섬유 및 의류,532020.0
08237,Link Holdings Ltd,호텔 및 엔터테인먼트,533010.0
00479,CIL Holdings Ltd,"컴퓨터, 전화 및 가전제품",571060.0
08208,WMCH Global Investment Ltd,건설 및 엔지니어링,522010.0
00231,Ping An Securities Group (Holdings) Ltd,투자은행 및 서비스,551020.0
08432,Bar Pacific Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
08151,Bao Shen Holdings Ltd,화학,511010.0
00651,China Ocean Industry Group Ltd,"건설장비 및 대형차, 기차, 배",521020.0
01096,Sino Energy International Holdings Group Ltd,천연가스 유틸리티,591020.0
08416,HM International Holdings Ltd,전문 및 상업 서비스,522030.0
00578,Rosan Resources Holdings Ltd,석유,501010.0
00803,Prosperity International Holdings HK Ltd,부동산 운영 관리,601010.0
08020,Unitas Holdings Ltd,화물 및 물류 서비스,524050.0
08286,Shanxi Changcheng Microlight Equipment Co Ltd Class H,전자 장비 및 부품,571040.0
08150,Seamless Green China (Holdings) Ltd,반도체 및 반도체 장비,571010.0
01247,Miko International Holdings Ltd,섬유 및 의류,532020.0
01102,Enviro Energy International Holdings Ltd,건축 자재,512020.0
08356,CNC Holdings Ltd,건설 및 엔지니어링,522010.0
00904,China Green (Holdings) Ltd,식품 및 담배,541020.0
08152,M&L Holdings Group Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08422,WT Group Holdings Ltd,건설 및 엔지니어링,522010.0
08060,Global Link Communications Holdings Ltd,소프트웨어 및 IT서비스,572010.0
01182,Success Dragon International Holdings Ltd,메탈&마이닝,512010.0
00485,China Sinostar Group Company Ltd,부동산 운영 관리,601010.0
08042,KOS International Holdings Ltd,전문 및 상업 서비스,522030.0
08451,Sunlight (1977) Holdings Ltd,용기 및 포장,513020.0
08210,DLC Asia Ltd,투자은행 및 서비스,551020.0
08063,Global Mastermind Holdings Ltd,호텔 및 엔터테인먼트,533010.0
08001,Orient Securities International Holdings Ltd,은행,551010.0
08611,Mindtell Technology Ltd,소프트웨어 및 IT서비스,572010.0
08400,Asia Pioneer Entertainment Holdings Ltd,호텔 및 엔터테인먼트,533010.0
00058,Sunway International Holdings Ltd,건축 자재,512020.0
08219,Hanvey Group Holdings Ltd,섬유 및 의류,532020.0
08285,Sling Group Holdings Ltd,섬유 및 의류,532020.0
08055,China E-Information Technology Group Ltd,전문 및 상업 서비스,522030.0
08455,Lai Group Holding Company Ltd,주택건설,532030.0
08337,Directel Holdings Ltd,통신 서비스,574010.0
08475,K Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
08070,Keen Ocean International Holding Ltd,전자 장비 및 부품,571040.0
08385,Prosperous Printing Co Ltd,전문 및 상업 서비스,522030.0
01439,Mobile Internet (China) Holdings Ltd,용기 및 포장,513020.0
08340,Vinco Financial Group Ltd,투자은행 및 서비스,551020.0
08238,Winto Group (Holdings) Ltd,미디어 및 출판,533020.0
08006,Sino Splendid Holdings Ltd,전문 및 상업 서비스,522030.0
01466,Affluent Partners Holdings Ltd,섬유 및 의류,532020.0
08239,Capital Finance Holdings Ltd,은행,551010.0
00079,Century Legend (Holdings) Ltd,"개인, 가정 용품 및 서비스",542010.0
08347,F8 Enterprises (Holdings) Group Ltd,오일 및 가스,501020.0
08091,OOH Holdings Ltd,미디어 및 출판,533020.0
02312,China Financial Leasing Group Ltd,기타 금융업,556010.0
08187,Jimu Group Ltd,섬유 및 의류,532020.0
08460,Basetrophy Group Holdings Ltd,건설 및 엔지니어링,522010.0
01227,National Investments Fund Ltd,기타 금융업,556010.0
08275,Beaver Group (Holding) Co Ltd,건설 및 엔지니어링,522010.0
01825,Sterling Group Holdings Ltd,섬유 및 의류,532020.0
08086,Sino Vision Worldwide Holdings Ltd,다양한 소매업,534020.0
08431,Hao Bai International (Cayman) Ltd,전문 및 상업 서비스,522030.0
00310,Prosperity Investment Holdings Ltd,투자은행 및 서비스,551020.0
08160,Goldway Education Group Ltd,교육서비스,631010.0
01178,Huiyin Holdings Group Ltd,"개인, 가정 용품 및 서비스",542010.0
08009,Chinese Energy Holdings Ltd,오일 및 가스,501020.0
08291,Wan Cheng Metal Packaging Company Ltd,용기 및 포장,513020.0
08147,Millennium Pacific Group Holdings Ltd,커뮤니케이션 및 네트워킹,571020.0
08079,Easy Repay Finance & Investment Ltd,식품 및 약품소매,543010.0
08218,Echo International Holdings Group Ltd,"건설장비 및 대형차, 기차, 배",521020.0
08366,Zhejiang United Investment Holdings Group Ltd,건설 및 엔지니어링,522010.0
08412,BCI Group Holdings Ltd,호텔 및 엔터테인먼트,533010.0
08341,Aeso Holding Ltd,건설 및 엔지니어링,522010.0
08088,8088 Investment Holdings Ltd,투자은행 및 서비스,551020.0
08631,Sun Kong Holdings Ltd,오일 및 가스,501020.0
08092,ITE (Holdings) Ltd,소프트웨어 및 IT서비스,572010.0
08245,On Real International Holdings Ltd,커뮤니케이션 및 네트워킹,571020.0
08059,Glory Flame Holdings Ltd,건설 및 엔지니어링,522010.0
