Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
PBF,PBF Energy Inc Class A,오일 및 가스,501020.0,0,1,4,4,6,7,7,7,7,7,7,7
CNR,Cornerstone Building Brands Inc,주택건설,532030.0,0,0,1,0,5,4,4,8,10,10,10,13
MTX,Minerals Technologies Inc,화학,511010.0,1,3,1,5,5,4,4,8,10,10,10,13
SPXC,SPX Corp,"건설장비 및 대형차, 기차, 배",521020.0,2,2,2,2,1,6,6,2,2,2,2,2
B,Barnes Group Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,4,5,6,7,7,7,7,1,1,1
CPK,Chesapeake Utilities Corp,천연가스 유틸리티,591020.0,2,2,2,2,2,6,2,2,2,2,2,2
DOOR,Masonite International Corp,주택건설,532030.0,2,2,2,3,2,2,2,2,9,9,9,9
BDN,Brandywine Realty Trust,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,7,5,7,5,7
FSS,Federal Signal Corp,"건설장비 및 대형차, 기차, 배",521020.0,2,2,2,2,1,6,6,6,2,2,2,2
WGO,Winnebago Industries Inc,레저 상품,532050.0,2,2,2,2,2,6,2,2,2,2,2,2
ANF,Abercrombie & Fitch Co Class A,전문품 상점,534030.0,2,3,1,3,2,2,8,9,9,9,9,9
TSE,Trinseo PLC,화학,511010.0,1,1,1,5,5,4,4,4,4,4,4,13
PJT,PJT Partners Inc Class A,투자은행 및 서비스,551020.0,2,2,2,2,2,6,2,2,2,2,2,2
CVI,CVR Energy Inc,오일 및 가스,501020.0,1,1,4,4,6,7,7,7,7,7,7,7
EURN,Euronav NV,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,0,0,0,12,12
MED,Medifast Inc,식품 및 담배,541020.0,2,2,2,2,1,6,6,2,3,3,2,3
GMS,GMS Inc,주택건설,532030.0,2,3,1,3,2,2,8,9,9,9,9,8
KOS,Kosmos Energy Ltd,오일 및 가스,501020.0,0,1,4,4,4,5,7,7,7,7,5,5
SPCE,Virgin Galactic Holdings Inc Class A,우주항공 및 국방,521010.0,2,2,2,2,1,6,6,6,6,6,6,6
LBRT,Liberty Oilfield Services Inc Class A,오일 및 가스 장비 및 서비스,501030.0,0,1,4,4,4,5,5,5,5,5,5,5
BTU,Peabody Energy Corp,석유,501010.0,0,1,4,4,4,5,5,7,5,5,5,5
BSBR,Banco Santander Brasil SA ADR,은행,551010.0,1,1,4,5,6,7,7,7,7,7,7,7
WWW,Wolverine World Wide Inc,섬유 및 의류,532020.0,1,3,3,1,3,3,3,3,3,3,3,4
EVH,Evolent Health Inc Class A,헬스케어 장비 및 용품,561010.0,1,3,1,3,5,4,8,8,8,8,10,8
NPO,EnPro Industries Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,1,3,3,4,8,9,9,8,8,8
AAT,American Assets Trust Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,6,7,7,7,7,7,7,7
GNW,Genworth Financial Inc Class A,보험,553010.0,0,0,0,0,0,0,0,0,0,0,12,12
MD,MEDNAX Inc,헬스케어 업체 및 서비스,561020.0,0,0,0,0,4,5,5,5,5,5,0,0
OI,O-I Glass Inc,용기 및 포장,513020.0,0,1,4,4,4,5,5,5,5,5,5,5
FBK,FB Financial Corp,은행,551010.0,1,3,1,5,3,3,3,4,4,4,4,4
PDM,Piedmont Office Realty Trust Inc Class A,주택 및 상업용 리츠,601020.0,0,1,4,4,4,7,7,7,7,7,7,7
HBM,Hudbay Minerals Inc,메탈&마이닝,512010.0,1,3,1,5,5,4,4,8,10,10,10,13
JELD,JELD-WEN Holding Inc,주택건설,532030.0,0,0,0,0,5,4,5,8,10,10,0,0
VSTO,Vista Outdoor Inc,레저 상품,532050.0,2,0,0,0,0,0,0,8,8,0,10,10
CCS,Century Communities Inc,주택건설,532030.0,2,2,2,3,2,2,2,2,2,9,9,9
XHR,Xenia Hotels & Resorts Inc,주택 및 상업용 리츠,601020.0,1,1,4,5,6,7,7,7,7,7,7,7
MNR,Monmouth Real Estate Investment Corp,주택 및 상업용 리츠,601020.0,2,3,1,3,3,2,8,9,9,9,8,8
UE,Urban Edge Properties,주택 및 상업용 리츠,601020.0,0,0,4,4,4,5,5,5,5,5,5,5
CNK,Cinemark Holdings Inc,호텔 및 엔터테인먼트,533010.0,0,1,4,4,4,5,7,7,7,7,5,5
EVRI,Everi Holdings Inc,호텔 및 엔터테인먼트,533010.0,2,2,2,3,2,2,2,2,2,9,9,9
IBA,Industrias Bachoco SAB de CV ADR,식품 및 담배,541020.0,0,1,4,4,4,5,5,5,5,5,5,5
CUBI,Customers Bancorp Inc,은행,551010.0,1,3,1,3,5,4,8,9,8,8,8,8
RLGY,Realogy Holdings Corp,부동산 운영 관리,601010.0,0,0,0,0,0,0,0,5,0,5,0,0
WRE,Washington Real Estate Investment Trust,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,5,5,5,5,5
VLRS,Controladora Vuela Compania de Aviacion SAB de CV ADR,운송업,524060.0,2,3,1,3,0,2,8,8,8,8,10,10
BGS,B&G Foods Inc,식품 및 담배,541020.0,0,0,0,0,0,0,0,0,10,0,0,0
SAH,Sonic Automotive Inc Class A,전문품 상점,534030.0,2,2,2,2,2,6,2,2,2,2,2,2
MWA,Mueller Water Products Inc Series A,"건설장비 및 대형차, 기차, 배",521020.0,2,3,1,3,2,2,8,9,9,9,10,8
FCPT,Four Corners Property Trust Inc,주택 및 상업용 리츠,601020.0,2,2,3,1,3,1,1,3,3,3,3,3
KN,Knowles Corp,"컴퓨터, 전화 및 가전제품",571060.0,2,2,2,3,3,2,3,3,3,3,3,3
NXRT,NexPoint Residential Trust Inc,주택 및 상업용 리츠,601020.0,2,2,2,2,2,6,2,2,2,2,2,2
MAXR,Maxar Technologies Inc,커뮤니케이션 및 네트워킹,571020.0,0,0,0,0,0,0,0,0,10,10,0,0
CBZ,CBIZ Inc,전문 및 상업 서비스,522030.0,2,2,2,2,1,6,2,2,2,2,2,2
THS,TreeHouse Foods Inc,식품 및 담배,541020.0,0,0,0,0,0,0,0,0,0,0,12,0
EPC,Edgewell Personal Care Co,"개인, 가정 용품 및 서비스",542010.0,0,0,0,0,0,0,0,5,0,0,0,0
GTN,Gray Television Inc,미디어 및 출판,533020.0,2,2,3,1,3,3,3,3,3,3,3,3
GTN,Gray Television Inc Class A,미디어 및 출판,533020.0,2,2,3,1,3,3,3,3,3,3,3,3
PGRE,Paramount Group Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,5,5,5,5,5
SJW,SJW Group,수도 유틸리티,591030.0,2,2,3,1,1,1,1,3,3,3,3,3
CTOS,Custom Truck One Source Inc,전문품 상점,534030.0,0,1,4,4,4,5,5,5,5,5,5,13
MFA,MFA Financial Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,7,7,7,5,7
TGH,Textainer Group Holdings Ltd,전문 및 상업 서비스,522030.0,2,3,1,3,2,2,8,9,9,9,9,8
NTB,Bank of N T Butterfield & Son Ltd,은행,551010.0,1,1,1,5,6,7,4,4,4,4,4,1
SBH,Sally Beauty Holdings Inc,전문품 상점,534030.0,0,0,0,0,0,0,0,0,0,0,12,12
BKE,Buckle Inc,전문품 상점,534030.0,2,2,2,3,2,2,8,9,9,9,9,9
STC,Stewart Information Services Corp,보험,553010.0,2,3,2,3,2,2,8,9,9,9,9,9
CRS,Carpenter Technology Corp,메탈&마이닝,512010.0,1,1,4,5,6,7,7,7,7,7,7,7
MMI,Marcus & Millichap Inc,부동산 운영 관리,601010.0,2,3,3,3,3,3,3,3,3,3,3,3
INT,World Fuel Services Corp,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,0,0,12,12
NOAH,Noah Holdings Ltd ADR,투자은행 및 서비스,551020.0,1,3,3,5,6,3,4,1,4,1,1,1
EAT,Brinker International Inc,호텔 및 엔터테인먼트,533010.0,2,3,1,3,0,0,8,8,8,0,10,10
EGO,Eldorado Gold Corp,메탈&마이닝,512010.0,0,0,0,0,0,0,0,0,0,0,12,12
PFS,Provident Financial Services Inc,은행,551010.0,1,1,4,5,6,7,4,4,7,7,4,7
HNI,HNI Corp,전문 및 상업 서비스,522030.0,0,0,0,0,0,0,0,0,0,0,12,12
