Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
RADA,Rada Electronic Industries Ltd,커뮤니케이션 및 네트워킹,571020.0,1,3,3,1,3,4,8,4,4,4,4,4
CMTL,Comtech Telecommunications Corp,커뮤니케이션 및 네트워킹,571020.0,2,2,2,2,2,0,0,0,0,11,11,11
YELL,Yellow Corp,화물 및 물류 서비스,524050.0,2,0,4,5,5,5,5,5,10,10,10,10
DXPE,DXP Enterprises Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,2,2,2,2,2,2,2,2,2,2
IDEX,Ideanomics Inc,핀테크,573010.0,0,0,0,0,5,3,3,3,10,10,10,10
WKHS,Workhorse Group Inc,자동차 및 자동차 부품,531010.0,1,3,3,3,3,1,8,8,8,8,8,8
IEA,Infrastructure and Energy Alternatives Inc,건설 및 엔지니어링,522010.0,0,0,0,4,4,7,7,7,7,7,7,7
ULH,Universal Logistics Holdings Inc,화물 및 물류 서비스,524050.0,2,2,2,2,6,0,0,0,0,11,11,11
BBSI,Barrett Business Services Inc,전문 및 상업 서비스,522030.0,2,2,2,2,6,0,0,0,0,11,11,11
WLDN,Willdan Group Inc,전문 및 상업 서비스,522030.0,1,3,3,3,6,1,1,1,1,1,1,1
TPIC,TPI Composites Inc,재생에너지,502010.0,1,3,3,3,3,1,8,8,8,8,12,12
KBAL,Kimball International Inc Class B,전문 및 상업 서비스,522030.0,2,2,2,2,2,2,2,2,2,2,2,2
NWPX,Northwest Pipe Co,메탈&마이닝,512010.0,1,3,3,3,3,1,8,8,8,8,8,8
POWL,Powell Industries Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,2,2,2,2,2,2,2,2,2,2
AIRT,Air T Inc,화물 및 물류 서비스,524050.0,1,1,1,4,6,4,1,1,1,1,1,1
PRK,Park National Corp,은행,551010.0,0,1,0,4,4,7,7,7,7,7,7,13
