Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
MTH,Meritage Homes Corp,주택건설,532030.0,1,1,4,4,4,2,2,2,8,8,8,8
KBH,KB Home,주택건설,532030.0,1,1,4,4,4,2,2,2,2,8,2,8
WBT,Welbilt Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,3,6,1,4,10,10,10,13
SR,Spire Inc,천연가스 유틸리티,591020.0,2,0,2,1,2,3,3,9,9,9,9,9
EPR,EPR Properties,주택 및 상업용 리츠,601020.0,0,0,0,2,2,4,4,9,4,4,4,4
KMPR,Kemper Corp,보험,553010.0,1,1,4,1,1,5,3,5,5,5,3,3
NEU,NewMarket Corp,화학,511010.0,0,0,0,0,2,4,7,9,9,9,9,7
CNX,CNX Resources Corp,오일 및 가스,501020.0,0,3,3,3,6,7,7,7,7,7,12,12
WTM,White Mountains Insurance Group Ltd,보험,553010.0,1,1,4,1,1,5,5,5,5,5,5,5
CNO,CNO Financial Group Inc,보험,553010.0,2,2,1,5,3,6,1,4,10,10,12,13
SEM,Select Medical Holdings Corp,헬스케어 업체 및 서비스,561020.0,1,1,4,4,5,2,8,8,8,8,8,8
BCC,Boise Cascade Co,주택건설,532030.0,1,1,1,4,5,1,8,8,1,1,1,1
CPE,Callon Petroleum Co,오일 및 가스,501020.0,0,3,0,0,0,0,0,0,0,0,0,0
OMI,Owens & Minor Inc,헬스케어 장비 및 용품,561010.0,2,2,3,3,6,7,6,6,6,6,11,6
KW,Kennedy-Wilson Holdings Inc,부동산 운영 관리,601010.0,2,0,3,3,6,7,6,6,6,11,11,11
FTI,TechnipFMC PLC,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,0,0,4,4,0,0
GPI,Group 1 Automotive Inc,전문품 상점,534030.0,1,1,4,4,5,2,8,8,8,8,8,1
NNI,Nelnet Inc Class A,은행,551010.0,1,1,4,4,5,2,8,8,8,8,8,8
AVA,Avista Corp,복합 유틸리티,591040.0,2,0,2,2,2,4,3,9,9,9,9,9
ATI,Allegheny Technologies Inc,우주항공 및 국방,521010.0,2,0,2,2,2,4,4,9,9,9,9,9
DAN,Dana Inc,자동차 및 자동차 부품,531010.0,2,2,1,5,3,6,1,4,10,10,12,13
FLR,Fluor Corp,건설 및 엔지니어링,522010.0,0,3,0,0,0,0,0,0,0,0,0,0
TEX,Terex Corp,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,3,6,1,4,10,10,10,13
GHC,Graham Holdings Co Class B,학교,631020.0,2,0,2,2,2,4,4,9,9,9,9,9
MAIN,Main Street Capital Corp,은행,551010.0,2,2,2,5,1,3,1,3,3,3,10,10
